termo,query_api,tipo,did,handle,data,ano,texto,uri
apply,candidatar vaga,nativo,did:plc:lxx53vobdtdnnpvcikj2puwn,arisusagi.bsky.social,2025-02-25T19:54:19.719Z,2025,vou me candidatar para vaga de marketing cujas tarefas são fazer tiktoks e posts para o instagram e aí secretamente criarei um ARG com mensagens criptografadas e fotos de cenas de crime com o único objetivo de ir parar em um vídeo do blameitonjorge,at://did:plc:lxx53vobdtdnnpvcikj2puwn/app.bsky.feed.post/3lizndd73fk2m
apply,candidatar vaga,nativo,did:plc:un3skhjry24uepcr26sv3t6p,nutterica.bsky.social,2025-02-25T03:22:35.730Z,2025,"esse bne é uma piada mesmo, fui me candidatar a uma vaga e era só pra assinantes vip. Vtnc então meu anjo",at://did:plc:un3skhjry24uepcr26sv3t6p/app.bsky.feed.post/3lixvvxri4k2y
apply,candidatar vaga,nativo,did:plc:7zuoplkvdb6vwottele37zqg,aricialopes.bsky.social,2025-02-24T17:16:53.807Z,2025,"""Essa vaga é só para assinantes premium"" vsf agora desempregado tem que pagar pra se candidatar a uma vaga kkkkkk",at://did:plc:7zuoplkvdb6vwottele37zqg/app.bsky.feed.post/3liwu2vfxxk22
apply,candidatar vaga,nativo,did:plc:r7ojhfv4gaa2yqltmyuh6akm,marizabelissima.bsky.social,2025-02-24T01:03:29.012Z,2025,Passei duas horas preenchendo coisa em um site pra me candidatar a uma vaga de emprego pra na última página eles pedirem um vídeo de apresentação 🤡🤡🤡,at://did:plc:r7ojhfv4gaa2yqltmyuh6akm/app.bsky.feed.post/3liv5ocje5d2f
apply,candidatar vaga,nativo,did:plc:hst3uf3pdzxns6ykkfj65cfs,rigottivm.bsky.social,2025-02-20T00:00:20.981Z,2025,SE PRA SER ÁRBITRO NA COPA DO BRASIL TU SÓ PRECISA CORRER NO GRAMADO DE UM LADO PRO OUTRO E NÃO FAZER NADA VOU ME CANDIDATAR PRA UMA VAGA AÍ NA CBF HEIN,at://did:plc:hst3uf3pdzxns6ykkfj65cfs/app.bsky.feed.post/3likybpulcc2t
apply,candidatar vaga,nativo,did:plc:xl4fjsmah4budr372ox6md2b,deathblowd.bsky.social,2025-02-19T14:09:26.048Z,2025,"Fui me candidatar a uma vaga, fizeram tantas perguntas q só faltou perguntar quantas vezes a pessoa caga por mês  No fim desisti pq depois de 300 perguntas eles ainda queriam um vídeo de apresentação",at://did:plc:xl4fjsmah4budr372ox6md2b/app.bsky.feed.post/3lijxb3g72k2d
apply,candidatar vaga,nativo,did:plc:qgbc3fxj4auprp772qx46iry,liswyn.bsky.social,2025-02-18T20:25:59.628Z,2025,Sempre que eu entro no LinkedIn pra me candidatar a alguma vaga eu saio xoxa capenga manca anêmica frágil e inconsistente Puta que pariu bixo que fracassada (Quem vier falar de mindset aqui vai apanhar,at://did:plc:qgbc3fxj4auprp772qx46iry/app.bsky.feed.post/3lii3tiur2c2w
apply,candidatar vaga,nativo,did:plc:2ndhujtj46sdgqi33wzl3ckg,handle.invalid,2025-02-17T23:37:47.817Z,2025,nao aguento mais tentar me candidatar pra vaga de emprego e ela vir com um questionário infinito pra vc provar pq MERECE trabalhar la e a remuneração ser o equivalente a um salgado meio ruim e um suco em temperatura ambiente,at://did:plc:2ndhujtj46sdgqi33wzl3ckg/app.bsky.feed.post/3lifw3khr422i
apply,candidatar vaga,nativo,did:plc:hf4n6ioetoijexudjxeym2he,pagliaccy.bsky.social,2025-02-17T21:42:59.559Z,2025,gravar um vídeo para poder se candidatar a uma vaga de trabalho é o equivalente moderno àquela caixa cheia de pregos por dentro que usavam para torturar pessoas na era medieval,at://did:plc:hf4n6ioetoijexudjxeym2he/app.bsky.feed.post/3lifpobctms2f
apply,candidatar vaga,nativo,did:plc:zo2imvcnxlh35im3jhyfodgh,harffiela.bsky.social,2025-02-17T21:38:20.399Z,2025,eu toda vez que ia me candidatar em uma vaga de emprego pela gupy,at://did:plc:zo2imvcnxlh35im3jhyfodgh/app.bsky.feed.post/3lifpfx3lg225
apply,candidatar vaga,nativo,did:plc:7sic5obc3j2j5oj2ltoi4vvt,sindromedeburno.bsky.social,2025-02-17T14:35:05.402Z,2025,pra que caralhos eu preciso passar por 35 etapas diferentes pra me candidatar a uma vaga de PJ sem exclusividade,at://did:plc:7sic5obc3j2j5oj2ltoi4vvt/app.bsky.feed.post/3liexr4jqok2w
apply,candidatar vaga,nativo,did:plc:7sic5obc3j2j5oj2ltoi4vvt,sindromedeburno.bsky.social,2025-02-17T14:13:57.925Z,2025,pq caralhos que é obrigatório eu informar meu cpf pra me candidatar a uma vaga de emprego?,at://did:plc:7sic5obc3j2j5oj2ltoi4vvt/app.bsky.feed.post/3liewldrf722w
apply,candidatar vaga,nativo,did:plc:svzt4thkav7oie4lvp5z3him,thaleshteixeira.bsky.social,2025-02-14T15:42:43.139Z,2025,pra me candidatar a uma vaga preciso informar o link do meu instagram nunca tive instagram... na prática não posso me candidatar,at://did:plc:svzt4thkav7oie4lvp5z3him/app.bsky.feed.post/3li5k5bvrik27
apply,candidatar vaga,nativo,did:plc:c2sgtqdxf3evnus267wxdfod,nimwenmorneth.bsky.social,2025-02-14T03:08:02.906Z,2025,É literalmente ter que escrever meu currículo do zero toda vez que quero me candidatar pra uma vaga,at://did:plc:c2sgtqdxf3evnus267wxdfod/app.bsky.feed.post/3li47xtczps2x
apply,candidatar vaga,nativo,did:plc:c2sgtqdxf3evnus267wxdfod,nimwenmorneth.bsky.social,2025-02-14T03:08:02.904Z,2025,Meu deus nunca na história do capitalismo foi tão difícil me candidatar pra uma vaga de emprego,at://did:plc:c2sgtqdxf3evnus267wxdfod/app.bsky.feed.post/3li47xtcoy22x
apply,candidatar vaga,nativo,did:plc:qhmqwop4lsxs47kggc335x3l,windblow.org,2025-02-12T20:52:53.897Z,2025,"Eu evitei esse dia o máximo que pude, mas infelizmente estou tendo que me candidatar a uma vaga pela maravilhosa ferramenta Gupy De cara já tem uma pergunta obrigatória feita pelo contratante que pede para dizer quais ferramentas eu já usei e só permite selecionar uma opção. Eu já usei todas.",at://did:plc:qhmqwop4lsxs47kggc335x3l/app.bsky.feed.post/3lhz2k3lktc25
apply,candidatar vaga,nativo,did:plc:5aaxx7pwoyn5gcdpiravxi3s,pernetinha.bsky.social,2025-02-12T17:52:11.899Z,2025,quero me candidatar à vaga,at://did:plc:5aaxx7pwoyn5gcdpiravxi3s/app.bsky.feed.post/3lhyqgxtz6k2v
apply,candidatar vaga,nativo,did:plc:zmuj3tg3nlqcf5tn27yyifro,rushsanches.bsky.social,2025-02-11T12:48:17.099Z,2025,"Eu confio nisso sim porque ano passado eu cansei de me candidatar pra mesma vaga em diversos lugares. Teve uma empresa em especial que me recusou no início e só não finalizei o processo porque desisti da vaga (tinha fechado com quem me contratou). Até teste prático rolou, pra você ver o nível.",at://did:plc:zmuj3tg3nlqcf5tn27yyifro/app.bsky.feed.post/3lhvoymdebs2m
apply,candidatar vaga,nativo,did:plc:wxwrwsrokntu4m5jmrlmf46i,ahboo.bsky.social,2025-02-11T02:21:43.715Z,2025,Eu desistindo de me candidatar pra vaga de substituto depois da descrição.,at://did:plc:wxwrwsrokntu4m5jmrlmf46i/app.bsky.feed.post/3lhulyaid7s2d
apply,candidatar vaga,nativo,did:plc:vinm455dv35amipzrluna2nu,erikapl.bsky.social,2025-02-10T23:04:27.030Z,2025,Largando meu emprego pra me candidatar a essa vaga,at://did:plc:vinm455dv35amipzrluna2nu/app.bsky.feed.post/3lhuaxi5qak2y
apply,candidatar vaga,nativo,did:plc:ozfxv5a4mvcbsx4chiwhkzer,digacaique.bsky.social,2025-02-10T18:05:04.129Z,2025,sim sim vou AMAR responder seu formulário extensíssimo pra me candidatar à sua vaga que quase não tem detalhes é o sonho de TODO desempregado,at://did:plc:ozfxv5a4mvcbsx4chiwhkzer/app.bsky.feed.post/3lhtqa5f4222d
apply,candidatar vaga,nativo,did:plc:p4poldkzjulgrnb5xjl7hrpc,jehh31.bsky.social,2025-02-09T23:56:11.005Z,2025,Aiii é complicado viu. Pq vc vai se candidatar pra alguma vaga eles simplesmente fazem mil exigências e vc as vezes desisti mesmo antes de mandar currículo.,at://did:plc:p4poldkzjulgrnb5xjl7hrpc/app.bsky.feed.post/3lhrtf2uf522v
apply,candidatar vaga,nativo,did:plc:bctfvv2mwbhnyz6fgfn2x4h5,big-dee-anne.bsky.social,2025-02-07T17:50:25.434Z,2025,"well, lavamos nós na divertida saga de se candidatar em uma caralhada de vaga tendo que fazer teste de lógica literalmente um CONCURSO PUBLICO PRA VAGA DE PJ",at://did:plc:bctfvv2mwbhnyz6fgfn2x4h5/app.bsky.feed.post/3lhm5z6zagk23
apply,candidatar vaga,nativo,did:plc:j43ze4klk3izpv6ei3wgnhuj,scarlettdragna.bsky.social,2025-02-05T17:50:39.969Z,2025,vc vai se candidatar pra vaga e tem que fazer teste de 16 personalisdades 😴😴😴😴 vá cagar,at://did:plc:j43ze4klk3izpv6ei3wgnhuj/app.bsky.feed.post/3lhh53rxbs22d
apply,candidatar vaga,nativo,did:plc:cmzj72uhftqohwn4nkrxdfaf,adharagreny.bsky.social,2025-02-05T00:00:44.673Z,2025,fui me candidatar em uma vaga para hospitalar e sem querer criei perfil em um tal de recrutei que eu nem sabia o que que era 🤡  sempre me sinto uma senhora de 60 anos tentando arrumar um serviço através dos meios tecnológicos,at://did:plc:cmzj72uhftqohwn4nkrxdfaf/app.bsky.feed.post/3lhfbcmkd222r
apply,candidatar vaga,nativo,did:plc:4f7h7inttlsx62eqaamqh2tt,vivoprareclama.bsky.social,2025-02-04T12:54:38.295Z,2025,Sério vou chegar em casa e arrumar o currículo e vou me candidatar pra qualquer vaga de emprego que eu achar,at://did:plc:4f7h7inttlsx62eqaamqh2tt/app.bsky.feed.post/3lhe43jnbys2y
apply,candidatar vaga,nativo,did:plc:x6l6yrlwt2d7u4jtl2mzewok,giselee.bsky.social,2025-02-04T00:09:46.847Z,2025,Acabei de me candidatar pra uma vaga que eu não tenho a mínima chance #YOLO,at://did:plc:x6l6yrlwt2d7u4jtl2mzewok/app.bsky.feed.post/3lhcrdu5ftk2n
apply,candidatar vaga,nativo,did:plc:b3hsc64akuf4boqvvijnqsfg,manualdousuario.net,2025-02-03T19:35:26.184750Z,2025,"Embora incentivemos as pessoas a usarem sistemas de IA em suas atribuições para ajudá-las a trabalhar de forma mais rápida e eficaz, não use assistentes de IA para se candidatar [a um emprego]. Queremos entender seu interesse pessoal... https://manualdousuario.net/anthropic-vaga-emprego-uso-ia/",at://did:plc:b3hsc64akuf4boqvvijnqsfg/app.bsky.feed.post/3lhcbzdfovo24
apply,candidatar vaga,nativo,did:plc:bbejbihvrslqlqrxb52ga5ka,pdfreire.bsky.social,2025-02-02T17:45:29.077Z,2025,"eu já assisti todos os filmes de máfia do Scorsese, posso me candidatar pra vaga?",at://did:plc:bbejbihvrslqlqrxb52ga5ka/app.bsky.feed.post/3lh7lfr3fcc2j
apply,candidatar vaga,nativo,did:plc:z4r7li2ddg4hvgmhb3ixarc2,agthcht.bsky.social,2025-01-29T23:23:16.378Z,2025,pra se candidatar numa vaga da g@py basicamente você só precisar fazer: teste de personalidade teste de raciocínio logico teste de fit cultural teste de habilidades teste de velocidade teste do sofá teste de gravidez e aí eles vão avaliar o teu currículo,at://did:plc:z4r7li2ddg4hvgmhb3ixarc2/app.bsky.feed.post/3lgw4g3nchc2a
apply,candidatar vaga,nativo,did:plc:wpgbme4u4iluay6c7wbw6bly,marinhoramone.bsky.social,2025-01-29T21:44:03.005Z,2025,"É bronca. Consigo fazer a gestão de almoxarifado (especialmente na área de saúde/laboratorial - sou formado em Biologia) e de arquivo (inclusive com vasto conhecimento em arquivologia, suas técnicas e facilidades), mas não posso me candidatar a vaga por não ser formado em Administração.",at://did:plc:wpgbme4u4iluay6c7wbw6bly/app.bsky.feed.post/3lgvwuo2smc2u
apply,candidatar vaga,nativo,did:plc:mwohtgm4d7tqpsh4di3fye3o,rubiarl.bsky.social,2025-01-29T20:17:22.771Z,2025,Vou me candidatar à vaga de projetista do muro! 😊,at://did:plc:mwohtgm4d7tqpsh4di3fye3o/app.bsky.feed.post/3lgvrzoqivs2t
apply,candidatar vaga,nativo,did:plc:bl3ujj3kfrc5v3xfdyc67jkq,bkda.bsky.social,2025-01-29T14:56:05.453Z,2025,"Ontem eu fui me candidatar numa vaga, aí tava lá nos valores da empresa ""Meritocracia"" ""Austeridade""",at://did:plc:bl3ujj3kfrc5v3xfdyc67jkq/app.bsky.feed.post/3lgva36hd5c2i
apply,candidatar vaga,nativo,did:plc:cegw352ouspl5nhkiyuvrny6,micaelsilva.com,2025-01-25T17:51:35.484Z,2025,Se eles achassem ruim você candidatar ao sábado não deveriam colocar vaga,at://did:plc:cegw352ouspl5nhkiyuvrny6/app.bsky.feed.post/3lglhzct7ns2h
apply,candidatar vaga,nativo,did:plc:3go7mz5zes2x3irnp2kothlx,gilsonalvess.bsky.social,2025-01-24T17:53:52.934Z,2025,"pior que eu já vi tanta coisa, mas ainda não me sinto pronto pra me candidatar em uma vaga, pois sinto que ainda tenho muito pra aprender.",at://did:plc:3go7mz5zes2x3irnp2kothlx/app.bsky.feed.post/3lgixoih55k2y
apply,candidatar vaga,nativo,did:plc:vahsx56lumokes73pwkftlhi,archeronchase.bsky.social,2025-01-24T16:29:50.834Z,2025,"kkkkkk amg nem me falee, já usei o querido algumas vezes viu. E já evitei muita furada por ter olhado as avaliações nele antes de ir pra entrevista ou me candidatar pra vaga",at://did:plc:vahsx56lumokes73pwkftlhi/app.bsky.feed.post/3lgisy7wvzc2g
apply,candidatar vaga,nativo,did:plc:l6zfhu5yqrk4ayz6jrgbscz5,isarzg.bsky.social,2025-01-24T02:27:09.596Z,2025,Onde eu mando meu currículo pra me candidatar a vaga de esposa troféu?,at://did:plc:l6zfhu5yqrk4ayz6jrgbscz5/app.bsky.feed.post/3lghdvexwf227
apply,candidatar vaga,nativo,did:plc:5gqfnmc2maajsw7heiaausgx,jonetto.bsky.social,2025-01-23T13:15:47.353Z,2025,Estou criando um novo ódio por vagas de trabalho que não informam o local do trabalho.  Porra irmão faz toda a diferença do mundo eu saber se vou me candidatar para uma vaga no centro de SP ou então no extremo zona norte.,at://did:plc:5gqfnmc2maajsw7heiaausgx/app.bsky.feed.post/3lgfxoceuhc24
apply,candidatar vaga,nativo,did:plc:e34oz7spfcqeqgkifads3m53,bei.and.cat,2025-01-22T01:21:12.759Z,2025,eu amo me candidatar pra vaga de trabalho e os caras me rejeitarem em aproximadamente 30 minutos depois de preencher o form,at://did:plc:e34oz7spfcqeqgkifads3m53/app.bsky.feed.post/3lgc7bmjdqs2z
apply,candidatar vaga,nativo,did:plc:jji5luhtamhx3l2debokfwph,tvbvonline.bsky.social,2025-01-21T12:29:50.603Z,2025,Inscrições para o Sisu terminam nesta terça-feira (21) 📶 Sistema permite candidatar-se a uma vaga de graduação com a nota do Enem #SISU #SantaCatarina #Florianópolis #ENEM Confira no Portal TVBV Online: www.tvbv.com.br/inscricoes-p...,at://did:plc:jji5luhtamhx3l2debokfwph/app.bsky.feed.post/3lgau6cfzrs2a
apply,candidatar vaga,nativo,did:plc:kzkl2onyewbs7pehh2ellzcb,g1-bot-rss.adilson.net.br,2025-01-21T00:40:11.957932Z,2025,Projeto oferece curso pré-vestibular gratuito em Salvador; veja como se candidatar a vaga,at://did:plc:kzkl2onyewbs7pehh2ellzcb/app.bsky.feed.post/3lg7mjfk5fh2f
apply,candidatar vaga,nativo,did:plc:wijl7mavpz5ld5hew5mwhx74,julianamarques.bsky.social,2025-01-20T19:22:02.308Z,2025,Prova de resistência pra candidatar-se a vaga,at://did:plc:wijl7mavpz5ld5hew5mwhx74/app.bsky.feed.post/3lg72qgxabs2c
apply,candidatar vaga,nativo,did:plc:wijl7mavpz5ld5hew5mwhx74,julianamarques.bsky.social,2025-01-20T14:17:31.449Z,2025,Se candidatar a vaga de emprego on line parece uma gincana pra ver até onde você suporta Pq não é só anexar o currículo meu Deus não tem que ter 85 formulários dando pau,at://did:plc:wijl7mavpz5ld5hew5mwhx74/app.bsky.feed.post/3lg6jpwiook2c
apply,candidatar vaga,nativo,did:plc:jeuwdyqxzldzc4jkweptdmrc,souleandro.bsky.social,2025-01-17T18:13:04.549Z,2025,de repente uma vontade e medo de me candidatar a uma vaga de emprego em outro local 🤧,at://did:plc:jeuwdyqxzldzc4jkweptdmrc/app.bsky.feed.post/3lfxfieie722r
apply,candidatar vaga,nativo,did:plc:4s4i2gych6vuti2g6dl2xo3c,molram.bsky.social,2025-01-16T18:01:54.102Z,2025,eu acabei de gastar um tempo preenchendo campo a campo informações do meu curriculo em um site de vagas de emprego (o site não aceita o .pdf do currículo e da cada campo individualmente). pra eu precisar pagar assinatura ao me candidatar a alguma vaga. minha palpebra está tremendo. luigi mangione...,at://did:plc:4s4i2gych6vuti2g6dl2xo3c/app.bsky.feed.post/3lfuufhn6sc2w
apply,candidatar vaga,nativo,did:plc:plvlqn2gpr5cs4gp42e6lj7v,grazielasteixeira.bsky.social,2025-01-16T16:38:43.803Z,2025,"e pra finalizar, pessoalmente vou me candidatar nesse tipo de vaga? sim, porque faço parte dessa massa e pessoas desempregadas. Acho legal? Não, muito pelo contrário. Tem opção? dizem que tem... concurso público, virar CEO de si mesmo nas redes sociais, virar coach, ou dar o dízimo para Jesus etc.",at://did:plc:plvlqn2gpr5cs4gp42e6lj7v/app.bsky.feed.post/3lfupqqjevs2q
apply,candidatar vaga,nativo,did:plc:plvlqn2gpr5cs4gp42e6lj7v,grazielasteixeira.bsky.social,2025-01-16T16:07:18.264Z,2025,"""...aqueles dispostos a negociar outros benefícios em troca de uma remuneração financeira mais baixa ou vice-versa. Segundo a plataforma de recrutamento Glassdoor, 40% dos candidatos podem se sentir desencorajados a se candidatar a uma vaga se o salário não atender às suas expectativas iniciais.""",at://did:plc:plvlqn2gpr5cs4gp42e6lj7v/app.bsky.feed.post/3lfunykdbas26
apply,candidatar vaga,nativo,did:plc:cydzzvn7gaf3majqiywgrato,satiwa.bsky.social,2025-01-15T00:34:38.452Z,2025,"até me surpreende um interesse médio depois de vc perguntar se era MMA luta kkkk mas ainda assim é um nível abaixo do mínimo para eu me candidatar para a vaga, desculpa, não é você, sou eu, eu não n tenho outro assunto",at://did:plc:cydzzvn7gaf3majqiywgrato/app.bsky.feed.post/3lfqjfvglds2v
apply,candidatar vaga,nativo,did:plc:u4hio7fb765i5gcyj5ksguct,drenerys.bsky.social,2025-01-13T15:34:21.709Z,2025,"Planos para 2025 1. Voltar pro Muaythai  2. Me candidatar e passar numa vaga na Meta e em uma reunião de trabalho cair no soco com zuckerberg 3. Fazer uma vaquinha online pra pagar os danos morais, com um valor que ultrapasse o que devo e me possibilite me candidatar a uma vaga na SpaceX 👀",at://did:plc:u4hio7fb765i5gcyj5ksguct/app.bsky.feed.post/3lfn2quxfpk2i
apply,candidatar vaga,nativo,did:plc:bwfrvlen74omgylmlxzijlyt,maronemoraes.bsky.social,2025-01-11T15:38:15.512Z,2025,"Eu sou autista e trabalho com tecnologia e adoraria sair dando tiro, empinando moto, já fiz trambiques pois Canoas minha terra município de valor. Posso me candidatar a vaga de vilão?",at://did:plc:bwfrvlen74omgylmlxzijlyt/app.bsky.feed.post/3lfhzzyyxy22d
apply,candidatar vaga,nativo,did:plc:cg2o4nmyxmhbtahgqjepkwww,cabezadenoodles.bsky.social,2025-01-09T23:01:03.639Z,2025,"q coisa insuportável q pra se candidatar a qualquer vaga tem q se inscrever em site de vagas e por causa disso fica aparecendo um monte de e-mail de site de vaga com vaga nada. queria só mandar meu currículo no e-mail da empresa e pronto, chega caralho",at://did:plc:cg2o4nmyxmhbtahgqjepkwww/app.bsky.feed.post/3lfdrtxgdjk2i
apply,candidatar vaga,nativo,did:plc:6sl6srl6eyfq4kivi6ijwfog,lucassoares01.bsky.social,2025-01-08T01:51:08.217Z,2025,"No dia que eu puder me candidatar novamente, tenho interesse pra vaga 😁",at://did:plc:6sl6srl6eyfq4kivi6ijwfog/app.bsky.feed.post/3lf72gadupc2g
apply,candidatar vaga,nativo,did:plc:fi6lx7llilhrmssnbrwuvast,mmaricass.bsky.social,2025-01-07T17:03:23.814Z,2025,é possível a cara de pau de se candidatar a vaga de estágio em escritório trabalhista sem saber NADA de direito do trabalho.......,at://did:plc:fi6lx7llilhrmssnbrwuvast/app.bsky.feed.post/3lf64wkv6hk2d
apply,candidatar vaga,nativo,did:plc:x3sb7da5lv3fzummuyexbhes,chevrolette.bsky.social,2025-01-07T15:31:58.818Z,2025,mano a pessoa vai se candidatar pra uma porcaria de uma vaga nessas plataformas só disso e é uma humilhação que sinceramente você praticamente tem que dançar na frente deles pra fazer o LOGIN e ver se vai CONSEGUIR se candidatar,at://did:plc:x3sb7da5lv3fzummuyexbhes/app.bsky.feed.post/3lf5xt3w5rc2j
apply,candidatar vaga,nativo,did:plc:qnmhbq7f75324ns6vnq6v3yh,dreamgirlshibuya.bsky.social,2025-01-06T17:23:24.706Z,2025,"fui me candidatar pra uma vaga que pedia nota do enem. eu fiz enem em 2012, gente, pelo amor de deus",at://did:plc:qnmhbq7f75324ns6vnq6v3yh/app.bsky.feed.post/3lf3nlgmjbc2m
apply,candidatar vaga,nativo,did:plc:d4nyodaknswzgmgklcauu6ua,literatrigo.bsky.social,2025-01-06T15:49:35.422Z,2025,Assinante VIP de site de emprego pra poder me candidatar a uma vaga... Minha pica pra essa palhaçada!!!,at://did:plc:d4nyodaknswzgmgklcauu6ua/app.bsky.feed.post/3lf3ido4hks2u
apply,candidatar vaga,nativo,did:plc:yvh7uqeqfa7xg3p52pfncqws,gabriel2052.bsky.social,2025-01-01T22:28:16.693Z,2025,Metas 2025: - Aumentar meu nivel no inglês  - Me candidatar a uma vaga em órgão internacional - Investir na publicidade do escritorio - Ler ao menos um livro por mês (li mto pouco nos ultimos 2 anos) - Participar de um torneio de pokemon tcg (físico) - Começar a aprender espanhol - Começar a correr,at://did:plc:yvh7uqeqfa7xg3p52pfncqws/app.bsky.feed.post/3lepmbxw5n22r
apply,candidatar vaga,nativo,did:plc:hmnuvru6ddfth3e2i2c6gszb,micomeu.bsky.social,2024-12-30T00:00:27.282Z,2024,Medo de me candidatar em uma vaga na gupy e ser uma dessas vagas falsas pra empresa mostrar um aquecimento falso,at://did:plc:hmnuvru6ddfth3e2i2c6gszb/app.bsky.feed.post/3lei7zzvtnc2i
apply,candidatar vaga,nativo,did:plc:w7zomoplbptnifunw7mulzmx,dumbandignored.bsky.social,2024-12-27T19:24:39.202Z,2024,por que isso é necessário para se candidatar a uma vaga??,at://did:plc:w7zomoplbptnifunw7mulzmx/app.bsky.feed.post/3lecpozj37s2g
